lotid	pass
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	False
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	False
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	False
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	False
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
3	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	False
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	False
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	False
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	False
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	False
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	False
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	False
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	False
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	False
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	False
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	False
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	False
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	False
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	False
4	True
4	False
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	False
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
4	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	False
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	False
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	False
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	False
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	False
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	False
5	True
5	True
5	True
5	True
5	True
5	False
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	False
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
5	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	False
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	False
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	False
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
6	True
